ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
hawr1243a-textK-43,"maço be eyaşû tateyşû ađîşa, ``ba îne menowe pey nokerû ême epêne, pey werdesîma pey hermanberû yaneyma.''",m-aç-o	be	eya=ş=û	tate-î=ş=û	ađîşa	ba	îne	men-o=we	pey	noker-û	ême	epêne	pey	werdes-î=ma	pey	hermanber-û	yane-î=ma	,IND-say.PRS-3SG:A	to	mother=3SG:PSR=and	father.M-SG.OBL=3SG:PSR=and	3PL.OBL	HORT	DEM.PROX.M.3SG.DIR	remain.PRS.IND-3SG:S=COMPL	as	servant.M-EZ.GEN	1PL	here	as	attendant.M-SG.OBL=1PL:PSR	as	worker.M-EZ.GEN	house.M-SG.OBL=1PL:PSR	,"She (the girl) said to her parents and others, ``Let him stay here as our servant here, as our attendant, as our domestic worker.''",textK,43,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""OBL"": ""oblique"", ""PL"": ""plural"", ""HORT"": ""hortative"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""DIR"": ""direct"", ""COMPL"": ""completive"", ""EZ"": ""ezafe"", ""GEN"": ""genitive""}"
hawr1243a-textK-44,menowe. ênne menowe bo be karê.,men-o=we	ênne	men-o=we	b-o	be	kar-ê	,remain.PRS.IND-3SG:S=COMPL	so_long	remain.PRS.IND-3SG:S=COMPL	be.PRS.IND-3SG:S	ADP	position.M-INDF	,He (the shepherd's son) stayed there. He stayed so long that he got a position.,textK,44,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""ADP"": ""adposition"", ""INDF"": ""indefinite""}"
hawr1243a-textK-45,hekê xerîkû nosebaɫxîş bo.,hekê	xerîk-û	nosebaɫx-î=ş	b-o	,when	busy-EZ.GEN	teenager.M-NMLZ=3SG:PSR	be.PRS.IND-3SG:S	,He was about to be a teenager.,textK,45,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""NMLZ"": ""nominalizer"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""PRS"": ""present"", ""IND"": ""indicative""}"
hawr1243a-textK-46,"a wextîyekey xeɫk milo maço be babeyşû înîşa maça, ``be xwa pase dîyara.''",a	wext-î-ekey	xeɫk	mi-l-o	m-aç-o	be	babe-î=ş=û	înîşa	m-aç-a	be	xwa	pase	dîyar=a	,DEM.DIST	time.M-SG.OBL-DEF.M.SG.OBL	people.M	IND-go.PRS-3SG:S	IND-say.PRS-3SG:A	to	father.M-SG.OBL=3SG:PSR=and	DEM.PROX.3PL.OBL	IND-say.PRS-3PL:A	by	God.M	like	apparent=COP.3SG.M:S	,"Then people went [and] said to his father and so on, ``Indeed, it seems that [he is well-integrated into the king's family].''",textK,46,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""DEF"": ""definite"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PSR"": ""possessor"", ""PROX"": ""proximate"", ""PL"": ""plural"", ""COP"": ""copula""}"
hawr1243a-textK-47,yewaşê hîn hukim mênê gêraşa beraşa pey menteqê pêse esfehanî.,yewaşê	hîn	hukim	m-ê-nê	gêr-a=şa	ber-a=şa	pey	menteq(e)-ê	pêse	esfehan-î	,then	FILL	rule.M	IND-come.PRS-3PL:S	take.PRS.IND-3PL:A=3PL:O	take.PRS.IND-3PL:A=3PL:O	to	region-INDF	like	PN-M.SG.OBL	,"Later, there was an order [according to which] he (the king) was arrested and taken to a region like Isfahan.",textK,47,hawr1243,hawr1243a,WORD_ALIGNED,"{""FILL"": ""filler"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural"", ""INDF"": ""indefinite"", ""PN"": ""proper noun"", ""SG"": ""singular"", ""OBL"": ""oblique""}"
hawr1243a-textK-48,beraşa dûrû mentêqew ewêgewe.,ber-a=şa	dûr-û	mentêqe-û	ewêge=we	,take.PRS.IND-3PL:A=3PL:O	far-EZ.GEN	region.M-EZ.GEN	there=POST	,They (the king and his attendants) were taken to a region far from their own.,textK,48,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""PL"": ""plural"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""POST"": ""postposition""}"
hawr1243a-textK-49,yewaşê e çage kuře menowe eçê yanene bo henû nîyenû yaney.,yewaşê	e=çage	kuř-e	men-o=we	e=çê	yane=ne	b-o	hen=û	nîyen-û	yane-î	,then	in=there	boy.M-DEF	remain.PRS.IND-3SG:S=COMPL	in=here	house.M=POST	be.PRS.IND-3SG:S	being.M=and	non_being.M-EZ.GEN	house.M-SG.OBL	,The boy stayed there [in the palace] to assist with necessary things in the house.,textK,49,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""POST"": ""postposition"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""OBL"": ""oblique""}"
hawr1243a-textK-50,eçê namê minvîsa kesûkarû xanî kîyanaşre isfehan.,e=çê	nam(e)-ê	mi-nvîs-a	kesûkar-û	xan-î	kîyan-a=ş=re	isfehan	,in=here	letter.M-INDF	IND-write.PRS-3PL:A	relative.M-EZ.GEN	chief.M-SG.OBL	send.PRS.IND-3PL:A=3SG:O=POVB	PN	,"Then, the king's relatives wrote a letter [and] sent it to Isfahan [to the king].",textK,50,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""POVB"": ""post-verb"", ""PN"": ""proper noun""}"
hawr1243a-textK-51,"maço, ``be xwa pađşam seɫamet kuřû şuwaney heke to kuştεw a wextîyekey hukmit daw înîşa îse îna yaneta înîşa.''",m-aç-o	be	xwa	pađşa=m	seɫamet	kuř-û	şuwane-î	heke	to	kuşt-ê=û	a	wext-î-ekey	hukm=it	da-∅=û	înîşa	îse	îna-∅	yane=ta	{}	înîşa	,IND-say.PRS-3SG:A	by	God.M	king.M=1SG:PSR	healthy	son.M-EZ.GEN	shepherd.M-SG.OBL	if	2SG	kill.PST-COND=and	DEM.DIST	time.M-SG.OBL-DEF.M.SG.OBL	rule.M=2SG:A	give.PST-3SG.M:O=and	DEM.PROX.3PL.OBL	now	DEIC-3SG.M:S	house.M=2PL:PSR	{}	DEM.PROX.3PL.OBL	,"They said [in the letter], ``Indeed, may my king be healthy, the shepherd's son who you [ordered to be] killed is now in your house and so on.''",textK,51,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""OBL"": ""oblique"", ""PST"": ""past"", ""COND"": ""conditional"", ""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""DEF"": ""definite"", ""PROX"": ""proximate"", ""PL"": ""plural"", ""DEIC"": ""deictic""}"
hawr1243a-textK-52,"ađîç maço, ``waçdê bê melaqatîm.''",ađ=îç	m-aç-o	wáç-dê	b-ê	melaqatî=m	,3SG.M.DIR=ADD	IND-say.PRS-3SG:A	say.PRS.IMP-2PL:A	SBJV-come.PRS.3SG:S	visitor.M=1SG:PSR	,"He (the king) said, ``Tell him to come to visit me.''",textK,52,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""DIR"": ""direct"", ""ADD"": ""additive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""IMP"": ""imperative"", ""PL"": ""plural"", ""SBJV"": ""subjunctive"", ""PSR"": ""possessor""}"
hawr1243a-textK-53,yewaşê eçêge cimare bila melaqatî.,yewaşê	e=çêge	cim-a=re	bi-l-a	melaqatî	,then	from=here	move.PRS.IND-3PL:S=POVB	SBJV-go.PRS-3PL:S	visitor.M	,"Then, they (the shepherd's son and his companions) started to go to visit [the king].",textK,53,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""PL"": ""plural"", ""POVB"": ""post-verb"", ""SBJV"": ""subjunctive""}"
hawr1243a-textK-54,ađîç milo çenîyû duwê yerê milo.,ađ=îç	mi-l-o	çenî-û	duwê	yerê	mi-l-o	,3SG.M.DIR=ADD	IND-go.PRS-3SG:S	with-EZ.GEN	two	three	IND-go.PRS-3SG:S	,"He (the shepherd's son) went, together with two, three [people].",textK,54,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""DIR"": ""direct"", ""ADD"": ""additive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""EZ"": ""ezafe"", ""GEN"": ""genitive""}"
hawr1243a-textK-55,ađ milo melaqatîw ađî.,ađ	mi-l-o	melaqatî-û	ađî	,3SG.M.DIR	IND-go.PRS-3SG:S	visitor.M-EZ.GEN	3SG.OBL.M	,He (the shepherd's son) went to visit him (the king).,textK,55,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""DIR"": ""direct"", ""IND"": ""indicative"", ""PRS"": ""present"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""OBL"": ""oblique""}"
hawr1243a-textK-56,"yewaşê çage, çogene şewê minwîso, maço, ``ey kesûkarû min, ey henû nîyenû min, ey înîşa ke minta gerekna, tayfew min heɫbetene î kuře biřiş dawe, be her cor î kuřî beynne berdê.''",yewaşê	çage	ç=oge=ne	şew(e)-ê	mi-nwîs-o	m-aç-o	ey	kesûkar-û	min	ey	hen=û	nîyen-û	min	ey	înîşa	ke	min=ta	gerek=na	tayfe-û	min	heɫbete=ne	î	kuř=e	biř=iş	da=we	be	her	cor	î	kuř-î	beyn=ne	bér-dê	,then	there	in=there=POST	night.F-INDF	IND-write.PRS-3SG:A	IND-say.PRS-3SG:A	VOC	relative.M-EZ.GEN	1SG	VOC	being.M=and	non_being.M-EZ.GEN	1SG	VOC	DEM.PROX.3PL.OBL	REL	1SG=2PL:NC	necessary.M=COP.1SG:S	tirbe.M-EZ.GEN	1SG	of_course=POST	DEM.PROX	boy.M=DEM	piece=3SG:A	give.PST=COMPL	by	any	means	DEM.PROX	boy.M-SG.OBL	between=POST	take.PRS.IMP-2PL:A	,"Then, one night, he (the king) wrote [a letter], saying, ``O my relatives, O my close family members, O those who want me, [and are] from my tribe, [if you are reading this letter], it is obvious that this boy has arrived. By any means possible, kill the boy.''",textK,56,hawr1243,hawr1243a,WORD_ALIGNED,"{""POST"": ""postposition"", ""INDF"": ""indefinite"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""VOC"": ""vocative"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""PL"": ""plural"", ""OBL"": ""oblique"", ""REL"": ""relative"", ""NC"": ""non-canonical subject"", ""COP"": ""copula"", ""PST"": ""past"", ""COMPL"": ""completive"", ""IMP"": ""imperative""}"
hawr1243a-textK-57,înê dilê namekeyne minvîso.,înê	dilê	name-(e)key=ne	mi-nvîs-o	,DEM.PROX.3PL	inside	letter.M-DEF.M.SG.OBL=POST	IND-write.PRS-3SG:A	,He wrote these [words] inside the letter [and gave it to the shepherd's son].,textK,57,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""PL"": ""plural"", ""DEF"": ""definite"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""POST"": ""postposition"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textK-58,cimare mênêwe.,cim-a=re	m-ê-nê=we	,move.PRS.IND-3PL:S=POVB	IND-come.PRS-3PL:S=COMPL	,They (the shepherd's son and his companions) went ahead and returned home.,textK,58,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""PL"": ""plural"", ""POVB"": ""post-verb"", ""COMPL"": ""completive""}"
hawr1243a-textK-59,"yewaşê dewrû dimaw ʕîşay kero, şewe kero waray waro mê ew peřû degê.",yewaşê	dewr-û	dima-û	ʕîşa-î	ker-o	şewe	ker-o	war-ay	war-o	m-ê	ew	peř-û	degê	,then	around-EZ.GEN	afterwards-EZ.GEN	evening_prayers.M-SG.OBL	do.PRS.IND-3SG:A	night.F	do.PRS.IND-3SG:A	rain.PRS-NMLZ	rain.PRS.IND-3SG:S	IND-come.PRS.3SG:S	DEM.DIST	side.M-EZ.GEN	village.F.SG.OBL	,"Then, it was either during the evening prayers or during the night that he (the shepherd's son) arrived at the other side of the village while it was raining.",textK,59,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PRS"": ""present"", ""IND"": ""indicative"", ""NMLZ"": ""nominalizer"", ""DEM"": ""demonstrative"", ""DIST"": ""distal""}"
hawr1243a-textK-60,yewaşê çage mêwe yane.,yewaşê	ç=age	m-ê=we	yane	,then	in=there	IND-come.PRS.3SG:S=COMPL	house.M.SG.DIR	,"From there, he returned home.",textK,60,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""DIR"": ""direct""}"
hawr1243a-textK-61,"milo wextê miđyo witênê,",mi-l-o	wext-ê	mi-đy(e)-o	witê=nê	,IND-go.PRS-3SG:S	time.M-INDF	IND-look.PRS-3SG:S	sleep.PST.PTCP.PL=COP.3PL:S	,He realised that they (the people in the king's palace) were sleeping.,textK,61,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""INDF"": ""indefinite"", ""PST"": ""past"", ""PTCP"": ""participle"", ""PL"": ""plural"", ""COP"": ""copula""}"
hawr1243a-textK-62,miđyo witênê girđ.,mi-đy(e)-o	witê=nê	girđ	,IND-look.PRS-3SG:S	sleep.PST.PTCP.PL=COP.3PL:S	all	,He realised that they were all sleeping.,textK,62,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""PST"": ""past"", ""PTCP"": ""participle"", ""PL"": ""plural"", ""COP"": ""copula""}"
hawr1243a-textK-63,ađîç gêɫo aşpezxanekene. kuçê çîw menebo çaştû çîw wero.,ađ=îç	gêɫ-o	aşpezxane-(e)ke=ne	kuç-ê	çîw	mene=b-o	çaşt(î)=û	çîw	wer-o	,3SG.M.DIR=ADD	wander.PRS.IND-3SG:S	kitchen.M-DEF.M.SG.DIR=POST	little-INDF	thing.M	remain.PST.PTCP.M=be.PRS-3SG:S	meal.F=and	thing.M	eat.PRS.IND-3SG:A	,He looked into the kitchen. There were a few leftovers. He ate them.,textK,63,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""DIR"": ""direct"", ""ADD"": ""additive"", ""PRS"": ""present"", ""IND"": ""indicative"", ""DEF"": ""definite"", ""POST"": ""postposition"", ""INDF"": ""indefinite"", ""PST"": ""past"", ""PTCP"": ""participle""}"
hawr1243a-textK-64,kûkyowe mûso.,kûky(e)-o=we	m-ûs-o	,cough.PRS.IND-3SG:S=COMPL	IND-sleep.PRS-3SG:S	,He coughed [and then] slept.,textK,64,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""COMPL"": ""completive""}"
hawr1243a-textK-65,kinaçekê hayş bowe wextê miđyo amano. law tateyçşo mêw.,kinaç(ê)-ekê	hay=ş	b-o=we	wext-ê	mi-đy(e)-o	ama=n=o	la-û	tate-î=ç=ş=o	m-ê=û	,girl.F-DEF.F.SG	awareness=3SG:NC	become.PRS.IND-3SG:S=COMPL	time.M-INDF	IND-look.PRS-3SG:S	come.PST.PTCP.M=COP.3SG.M:S=COMPL	at_the_place_of-EZ.GEN	father.M-SG.OBL=ADD=3SG:PSR=POST	IND-come.PRS.3SG:S=and	,The [king's] daughter became aware [of the coughing] and noticed that he (the shepherd's son) had returned. He had returned from the place of her father.,textK,65,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""NC"": ""non-canonical subject"", ""PRS"": ""present"", ""IND"": ""indicative"", ""COMPL"": ""completive"", ""INDF"": ""indefinite"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""OBL"": ""oblique"", ""ADD"": ""additive"", ""PSR"": ""possessor"", ""POST"": ""postposition""}"
hawr1243a-textK-66,amano teř bîyenû.,ama=n=o	teř	bîye=n=û	,come.PST.PTCP.M=COP.3SG.M:S=COMPL	wet	be.PST.PTCP.M=COP.3SG.M:S=and	,He had returned [and] he was wet.,textK,66,hawr1243,hawr1243a,WORD_ALIGNED,"{""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""SG"": ""singular"", ""COMPL"": ""completive""}"
hawr1243a-textK-67,temaşeş kero miđyo kewten řûwere.,temaşe=ş	ker-o	mi-đy(e)-o	kewte=n	řûwere	,looking=3SG:O	do.PRS.IND-3SG:A	IND-look.PRS-3SG:S	fall.PST.PTCP.M=COP.3SG.M:S	prone	,She looked at him [and] noticed that he had fallen asleep lying on his belly.,textK,67,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""PRS"": ""present"", ""IND"": ""indicative"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula""}"
hawr1243a-textK-68,kuřê cuwanxas law tateyşo mê.,kuř-ê	cuwanxas-Ø	la-û	tate-î=ş=o	m-ê	,boy.M-INDF	good_looking-M	at_the_place_of-EZ.GEN	father.M-SG.OBL=3SG:PSR=POST	IND-come.PRS.3SG:S	,A good-looking boy had come from her father's place.,textK,68,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PSR"": ""possessor"", ""POST"": ""postposition"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textK-69,maço... zêɫeş nama hayş kerowe.,m-aç-o	zêɫe=ş	n(e)-ama	hay=ş	kér-o=we	,IND-say.PRS-3SG:A	heart.M=3SG:NC	NEG-come.PST.3SG:S	awareness=3SG:O	do.PRS.SBJV-3SG:A=COMPL	,She said... She was not inclined\footnote{Lit. Her heart did not come.} to wake him up,textK,69,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""NC"": ""non-canonical subject"", ""NEG"": ""negative"", ""PST"": ""past"", ""SBJV"": ""subjunctive"", ""COMPL"": ""completive""}"
hawr1243a-textK-70,miđyo qaqezê pêwyo kîseşne.,mi-đy(e)-o	qaqez-ê	pêwy(e)-o	kîse=ş=ne	,IND-look.PRS-3SG:S	letter.M-INDF	be_visible.PRS-3SG:S	bag.M=3SG:PSR=POST	,She noticed that there was a letter visible in his bag.,textK,70,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""INDF"": ""indefinite"", ""PSR"": ""possessor"", ""POST"": ""postposition""}"
hawr1243a-textK-71,"des bero beriş maro, bizano tateyş çêş nivîsen.",des	ber-o	ber=iş	m-ar-o	bi-zan-o	tate-î=ş	çêş	nivîse=n	,hand.M	take.PRS.IND-3SG:A	out=3SG:O	IND-bring.PRS-3SG:A	SBJV-know.PRS-3SG:A	father.M-SG.OBL=3SG:PSR	what	write.PST.PTCP.M=COP.3SG.M:O	,She stretched her hand to take it out [and] see what her father had written.,textK,71,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""SBJV"": ""subjunctive"", ""OBL"": ""oblique"", ""PSR"": ""possessor"", ""PST"": ""past"", ""PTCP"": ""participle"", ""COP"": ""copula""}"
hawr1243a-textK-72,"niwîsebêş, ``ey kesûkarû min, ey henû nîyenû min, heɫbetene î kuřî biřiş dawe, şime be wesîlêwe kujdêş, beynne berdêş!''",niwîse=b-ê=ş	ey	kesûkar-û	min	ey	hen=û	nîyen-û	min	heɫbete=ne	î	kuř-î	biř=iş	da=we	şime	be	wesîl(e)-êwe	kúj-dê=ş	beyn=ne	bér-dê=ş	,write.PST.PTCP.M=be.PRS-AUG.3SG:O=3SG:A	VOC	relative.M-EZ.GEN	1SG	VOC	being.M=and	non_being.M-EZ.GEN	1SG	of_course=POST	DEM.PROX	boy.M-SG.OBL	piece=3SG:A	give.PST=COMPL	2PL	by	tool.M-INDF	kill.PRS.IMP-2PL:A=3SG:O	between=POST	take.PRS.IMP-2PL:A=3SG:O	,"He had written, ``O my relatives, O my close family members, [when you read this letter] it is evident that this boy has arrived. Kill him with something, destroy him!''",textK,72,hawr1243,hawr1243a,WORD_ALIGNED,"{""PST"": ""past"", ""PTCP"": ""participle"", ""PRS"": ""present"", ""AUG"": ""augment"", ""SG"": ""singular"", ""VOC"": ""vocative"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""POST"": ""postposition"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""OBL"": ""oblique"", ""COMPL"": ""completive"", ""PL"": ""plural"", ""INDF"": ""indefinite"", ""IMP"": ""imperative""}"
hawr1243a-textK-73,înêç dîyaş pore. bezeyîş ama pore.,înê=ç	dîya=ş	pore	bezeyî=ş	ama	pore	,DEM.PROX.F.3SG.DIR=ADD	look.PST.3SG:S=3SG:R	at	pity.M=3SG:R	come.PST.3SG:S	at	,She looked at him. She took pity on him.,textK,73,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""SG"": ""singular"", ""DIR"": ""direct"", ""ADD"": ""additive"", ""PST"": ""past""}"
hawr1243a-textK-74,miđyo kuřê noxetû cuwanxasû taze yawa penew.,mi-đy(e)-o	kuř-ê	noxet=û	cuwanxas=û	taze-yawa-pene=û	,IND-look.PRS-3SG:S	boy.M-INDF	just_grown_beard=and	gentlemanly=and	just-arrive.PST.PTCP.M-to=and	,She saw a good-looking young man [who had] just grown a beard and [had] just hit puberty.,textK,74,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""INDF"": ""indefinite"", ""PST"": ""past"", ""PTCP"": ""participle""}"
hawr1243a-textK-75,law tatew ađêwe mêw.,la-û	tate-û	ađê=we	m-ê=û	,at_the_place_of-EZ.GEN	father.M-EZ.GEN	3SG.OBL.F=POST	IND-come.PRS.3SG:S=and	,He had returned from the place of her father and such.,textK,75,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""POST"": ""postposition"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textK-76,îne wêş xeberiş nîyaw sewađiş nîya.,îne	wê=ş	xeber=iş	nîy(e)=a=û	sewađ=iş	nîy(e)=a	,DEM.PROX.M.3SG.DIR	REFLX=3SG:PSR	news.M=3SG:NC	NEG.EXIST=COP.3SG.M:S=and	literacy.M=3SG:NC	NEG.EXIST=COP.3SG.M:S	,He wasn't aware [of the death plot] that-- he was illiterate--,textK,76,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""SG"": ""singular"", ""DIR"": ""direct"", ""REFLX"": ""reflexive"", ""PSR"": ""possessor"", ""NC"": ""non-canonical subject"", ""NEG"": ""negative"", ""EXIST"": ""existential particle"", ""COP"": ""copula""}"
hawr1243a-textK-77,qaqezê eçîne kîseşne.,qaqez-ê	e=çîne	kîse=ş=ne	,letter.M-INDF	EMPH=such	bag.M=3SG:PSR=POST	,such a letter [was] in his pocket.,textK,77,hawr1243,hawr1243a,WORD_ALIGNED,"{""INDF"": ""indefinite"", ""EMPH"": ""emphatic"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""POST"": ""postposition""}"
hawr1243a-textK-78,qaqezey wizo sobe ađî fewtno.,qaqez-e-î	wiz-o	sobe	ađî	fewtn-o	,letter.M-DEF-M.SG.OBL	throw.PRS.IND-3SG:A	stove.M	3SG.OBL.M	destroy.PRS.IND-3SG:A	,She (the girl) threw the letter into the stove [and] destroyed it.,textK,78,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PRS"": ""present"", ""IND"": ""indicative""}"
hawr1243a-textK-79,wêş hurmêzo hur yo minvîso kinaçekê.,wê=ş	hur-m-êz-o	hur	yo	mi-nvîs-o	kinaç(ê)-ekê	,REFLX=3SG:PSR	PVB-IND-rise.PRS-3SG:S	POVB	one.M	IND-write.PRS-3SG:A	girl.F-DEF.F.SG	,The girl rose [and] wrote one [letter] herself.,textK,79,hawr1243,hawr1243a,WORD_ALIGNED,"{""REFLX"": ""reflexive"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""PVB"": ""preverb"", ""IND"": ""indicative"", ""PRS"": ""present"", ""POVB"": ""post-verb"", ""DEF"": ""definite""}"
hawr1243a-textK-80,"maço, ``ey kesûkarû min, ey henû nîyenû min, ey ane înay hînne heɫbetene î kuře biřiş dawe. fîlfor î kinaçême peyş mare kerdê.''",m-aç-o	ey	kesûkar-û	min	ey	hen=û	nîyen-û	min	ey	ane	îna-î	hîn=ne	heɫbete=ne	î	kuř=e	biř=iş	da=we	fîlfor	î	kinaçê=m=e	pey=ş	mare	kér-dê	,IND-say.PRS-3SG:A	VOC	relative.M-EZ.GEN	1SG	VOC	being.M=and	non_being.M-EZ.GEN	1SG	VOC	DEM.DIST.M.3SG.DIR	DEIC-2SG:S	FILL=POST	of_course=POST	DEM.PROX	boy.M=DEM	piece=3SG:A	give.PST=COMPL	immediately	DEM.PROX	daughter.F=1SG:PSR=DEM	to=3SG:R	marraige	do.PRS.IMP-2PL:A	,"She wrote,\footnote{Lit. said} ``O my relatives, O my close family members, O those who are in the thingummy, [if you are reading this letter] it is obvious that this boy has arrived. Immediately marry my daughter to him.''",textK,80,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""VOC"": ""vocative"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""DIR"": ""direct"", ""DEIC"": ""deictic"", ""FILL"": ""filler"", ""POST"": ""postposition"", ""PROX"": ""proximate"", ""PST"": ""past"", ""COMPL"": ""completive"", ""PSR"": ""possessor"", ""IMP"": ""imperative"", ""PL"": ""plural""}"
